 1.00000000e+00 2.70000000e+01 1.60000000e+01 5.79900000e+02 5.09200000e+02 3.09900000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 1.70000000e+01 5.79900000e+02 5.09100000e+02 3.09800000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 1.80000000e+01 5.79800000e+02 5.08900000e+02 3.09800000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 1.90000000e+01 5.79800000e+02 5.08800000e+02 3.09600000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.00000000e+01 5.79700000e+02 5.08800000e+02 3.09500000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.10000000e+01 5.79700000e+02 5.08600000e+02 3.09400000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.20000000e+01 5.79700000e+02 5.08500000e+02 3.09300000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.30000000e+01 5.79600000e+02 5.08300000e+02 3.09200000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.40000000e+01 5.79600000e+02 5.08200000e+02 3.09100000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.50000000e+01 5.79500000e+02 5.08000000e+02 3.09000000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.60000000e+01 5.79500000e+02 5.07900000e+02 3.09000000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.70000000e+01 5.79400000e+02 5.07800000e+02 3.08800000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.80000000e+01 5.79400000e+02 5.07800000e+02 3.08700000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 2.90000000e+01 5.79300000e+02 5.07600000e+02 3.08600000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.00000000e+01 5.79300000e+02 5.07500000e+02 3.08500000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.10000000e+01 5.79300000e+02 5.07300000e+02 3.08400000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.20000000e+01 5.79200000e+02 5.07200000e+02 3.08300000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.30000000e+01 5.79200000e+02 5.07000000e+02 3.08200000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.40000000e+01 5.79200000e+02 5.06900000e+02 3.08200000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.50000000e+01 5.79100000e+02 5.06800000e+02 3.08100000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.60000000e+01 5.79100000e+02 5.06800000e+02 3.08000000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.70000000e+01 5.79100000e+02 5.06600000e+02 3.07900000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.80000000e+01 5.79000000e+02 5.06500000e+02 3.07800000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 3.90000000e+01 5.78900000e+02 5.06300000e+02 3.07600000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.00000000e+01 5.78900000e+02 5.06200000e+02 3.07500000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.10000000e+01 5.78900000e+02 5.06000000e+02 3.07400000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.20000000e+01 5.78800000e+02 5.06000000e+02 3.07400000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.30000000e+01 5.78700000e+02 5.05900000e+02 3.07300000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.40000000e+01 5.78700000e+02 5.05800000e+02 3.07200000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.50000000e+01 5.78700000e+02 5.05600000e+02 3.07100000e+02 3.46000000e+01
 1.00000000e+00 2.70000000e+01 4.60000000e+01 5.78700000e+02 5.05500000e+02 3.07000000e+02 3.46000000e+01
 1.00000000e+00 2.70000000e+01 4.70000000e+01 5.78600000e+02 5.05400000e+02 3.06900000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.80000000e+01 5.78600000e+02 5.05300000e+02 3.06900000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 4.90000000e+01 5.78600000e+02 5.05100000e+02 3.06800000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 5.00000000e+01 5.78500000e+02 5.05100000e+02 3.06600000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 5.10000000e+01 5.78500000e+02 5.05000000e+02 3.06500000e+02 3.47000000e+01
 1.00000000e+00 2.70000000e+01 5.20000000e+01 5.78500000e+02 5.04900000e+02 3.06400000e+02 3.48000000e+01
 1.00000000e+00 2.70000000e+01 5.30000000e+01 5.78500000e+02 5.04700000e+02 3.06300000e+02 3.48000000e+01
 1.00000000e+00 2.70000000e+01 5.40000000e+01 5.78400000e+02 5.04600000e+02 3.06200000e+02 3.48000000e+01
 1.00000000e+00 2.70000000e+01 5.50000000e+01 5.78300000e+02 5.04500000e+02 3.06100000e+02 3.48000000e+01
 1.00000000e+00 2.70000000e+01 5.60000000e+01 5.78300000e+02 5.04300000e+02 3.06100000e+02 3.48000000e+01
 1.00000000e+00 2.70000000e+01 5.70000000e+01 5.78200000e+02 5.04200000e+02 3.06000000e+02 3.49000000e+01
 1.00000000e+00 2.70000000e+01 5.80000000e+01 5.78200000e+02 5.04200000e+02 3.05900000e+02 3.49000000e+01
 1.00000000e+00 2.70000000e+01 5.90000000e+01 5.78100000e+02 5.04100000e+02 3.05700000e+02 3.49000000e+01
 1.00000000e+00 2.80000000e+01 0.00000000e+00 5.78100000e+02 5.03900000e+02 3.05600000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 1.40000000e+01 5.71300000e+02 4.88100000e+02 2.93300000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 1.50000000e+01 5.71300000e+02 4.88000000e+02 2.93200000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 1.80000000e+01 5.72300000e+02 4.87600000e+02 2.92800000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 1.90000000e+01 5.70900000e+02 4.87600000e+02 2.92800000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 2.00000000e+01 5.70900000e+02 4.87400000e+02 2.92700000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 2.10000000e+01 5.70900000e+02 4.87300000e+02 2.92600000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.20000000e+01 5.70900000e+02 4.87100000e+02 2.92500000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.30000000e+01 5.70900000e+02 4.87000000e+02 2.92400000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.40000000e+01 5.70800000e+02 4.86900000e+02 2.92300000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.60000000e+01 5.71600000e+02 4.86600000e+02 2.92200000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.70000000e+01 5.71600000e+02 4.86600000e+02 2.92100000e+02 3.47000000e+01
 1.00000000e+00 3.00000000e+01 2.80000000e+01 5.71600000e+02 4.86500000e+02 2.92000000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 2.90000000e+01 5.71600000e+02 4.86400000e+02 2.91900000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.10000000e+01 5.72500000e+02 4.86200000e+02 2.91700000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.20000000e+01 5.72500000e+02 4.86000000e+02 2.91700000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.30000000e+01 5.72500000e+02 4.85900000e+02 2.91600000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.40000000e+01 5.72500000e+02 4.85900000e+02 2.91500000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.50000000e+01 5.72400000e+02 4.85800000e+02 2.91400000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.60000000e+01 5.72400000e+02 4.85600000e+02 2.91300000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.70000000e+01 5.72300000e+02 4.85500000e+02 2.91200000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.80000000e+01 5.72300000e+02 4.85400000e+02 2.91100000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 3.90000000e+01 5.72200000e+02 4.85200000e+02 2.91000000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.00000000e+01 5.72100000e+02 4.85100000e+02 2.91000000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.10000000e+01 5.72000000e+02 4.85000000e+02 2.90900000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.20000000e+01 5.71900000e+02 4.85000000e+02 2.90800000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.30000000e+01 5.71900000e+02 4.84800000e+02 2.90700000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.40000000e+01 5.71900000e+02 4.84700000e+02 2.90600000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.50000000e+01 5.71800000e+02 4.84600000e+02 2.90500000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.60000000e+01 5.71700000e+02 4.84400000e+02 2.90400000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.70000000e+01 5.71700000e+02 4.84300000e+02 2.90300000e+02 3.48000000e+01
 1.00000000e+00 3.00000000e+01 4.80000000e+01 5.71600000e+02 4.84200000e+02 2.90300000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 4.90000000e+01 5.71500000e+02 4.84000000e+02 2.90200000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 5.00000000e+01 5.71500000e+02 4.84000000e+02 2.90100000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 5.10000000e+01 5.71500000e+02 4.83900000e+02 2.90000000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 5.20000000e+01 5.71400000e+02 4.83800000e+02 2.89900000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.30000000e+01 5.71300000e+02 4.83600000e+02 2.89800000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.40000000e+01 5.71200000e+02 4.83500000e+02 2.89700000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.50000000e+01 5.71200000e+02 4.83400000e+02 2.89700000e+02 3.49000000e+01
 1.00000000e+00 3.00000000e+01 5.60000000e+01 5.71100000e+02 4.83400000e+02 2.89700000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.70000000e+01 5.71000000e+02 4.83300000e+02 2.89600000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.80000000e+01 5.71000000e+02 4.83100000e+02 2.89500000e+02 3.50000000e+01
 1.00000000e+00 3.00000000e+01 5.90000000e+01 5.71000000e+02 4.83000000e+02 2.89400000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 0.00000000e+00 5.70900000e+02 4.82900000e+02 2.89300000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 1.00000000e+00 5.70800000e+02 4.82800000e+02 2.89300000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.00000000e+00 5.70800000e+02 4.82700000e+02 2.89300000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 3.00000000e+00 5.70700000e+02 4.82500000e+02 2.89200000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 4.00000000e+00 5.70700000e+02 4.82500000e+02 2.89100000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 5.00000000e+00 5.70600000e+02 4.82400000e+02 2.89000000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 6.00000000e+00 5.70600000e+02 4.82300000e+02 2.88900000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 7.00000000e+00 5.70500000e+02 4.82100000e+02 2.88800000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 8.00000000e+00 5.70500000e+02 4.82000000e+02 2.88700000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 9.00000000e+00 5.70400000e+02 4.81900000e+02 2.88600000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.00000000e+01 5.70300000e+02 4.81800000e+02 2.88600000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.10000000e+01 5.70300000e+02 4.81600000e+02 2.88500000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.20000000e+01 5.70200000e+02 4.81600000e+02 2.88400000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.30000000e+01 5.70100000e+02 4.81500000e+02 2.88400000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.40000000e+01 5.70100000e+02 4.81400000e+02 2.88300000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.50000000e+01 5.70100000e+02 4.81200000e+02 2.88200000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.60000000e+01 5.70000000e+02 4.81100000e+02 2.88100000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 1.70000000e+01 5.69900000e+02 4.81000000e+02 2.88000000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 1.80000000e+01 5.69800000e+02 4.80800000e+02 2.88000000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 1.90000000e+01 5.69800000e+02 4.80700000e+02 2.87900000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.00000000e+01 5.69800000e+02 4.80700000e+02 2.87800000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.10000000e+01 5.69700000e+02 4.80600000e+02 2.87700000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.20000000e+01 5.69600000e+02 4.80500000e+02 2.87600000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.30000000e+01 5.69500000e+02 4.80300000e+02 2.87500000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.40000000e+01 5.69400000e+02 4.80200000e+02 2.87400000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.50000000e+01 5.69400000e+02 4.80100000e+02 2.87300000e+02 3.50000000e+01
 1.00000000e+00 3.10000000e+01 2.60000000e+01 5.69300000e+02 4.80100000e+02 2.87300000e+02 3.51000000e+01
 1.00000000e+00 3.10000000e+01 2.70000000e+01 5.69200000e+02 4.79900000e+02 2.87200000e+02 3.51000000e+01
