13  58  32	 477.1	 597.5	 241.0	 028.4
13  58  42	 476.4	 596.7	 240.6	 028.4
13  58  52	 475.6	 595.9	 240.1	 028.4
13  59  02	 474.8	 595.2	 239.8	 028.4
13  59  12	 474.0	 594.4	 239.4	 028.4
13  59  22	 473.3	 593.7	 239.0	 028.4
13  59  32	 472.5	 592.9	 238.6	 028.4
13  59  42	 471.7	 592.1	 238.3	 028.3
13  59  52	 470.9	 591.3	 238.0	 028.3
14  00  02	 470.3	 590.6	 237.8	 028.3
14  00  12	 469.6	 589.9	 237.4	 028.3
14  00  22	 468.8	 589.1	 237.0	 028.4
14  00  32	 468.0	 588.3	 236.6	 028.4
14  00  42	 467.2	 587.5	 236.3	 028.4
14  00  52	 466.5	 586.8	 235.9	 028.3
14  01  02	 465.7	 585.9	 235.5	 028.3
14  01  12	 465.0	 585.2	 235.3	 028.3
14  01  22	 464.2	 584.5	 235.0	 028.3
14  01  32	 463.5	 583.6	 234.6	 028.4
14  01  42	 462.7	 582.9	 234.2	 028.2
14  01  52	 461.9	 582.1	 234.0	 028.3
14  02  02	 461.2	 581.3	 233.6	 028.4
14  02  12	 460.6	 580.6	 233.3	 028.6
14  02  22	 459.8	 579.9	 233.0	 028.6
14  02  32	 459.1	 579.0	 232.7	 028.5
14  02  42	 458.3	 578.3	 232.5	 028.5
14  02  52	 457.6	 577.5	 232.1	 028.4
14  03  02	 456.9	 576.7	 231.8	 028.6
14  03  12	 456.1	 575.9	 231.4	 028.6
14  03  22	 455.4	 575.2	 231.1	 028.6
14  03  32	 454.6	 574.3	 230.7	 028.5
14  03  42	 453.9	 573.6	 230.3	 028.5
14  03  52	 453.2	 572.8	 229.9	 028.4
14  04  02	 452.5	 572.0	 229.5	 028.3
14  04  12	 451.7	 571.2	 229.2	 028.3
14  04  22	 451.0	 570.5	 228.8	 028.4
14  04  32	 450.3	 569.8	 228.4	 028.4
14  04  42	 449.6	 568.9	 228.0	 028.2
14  04  52	 448.8	 568.2	 227.6	 028.0
14  05  02	 448.1	 567.3	 227.2	 028.0
14  05  12	 447.4	 566.6	 226.9	 028.1
14  05  22	 446.8	 565.9	 226.7	 028.1
14  05  32	 446.2	 565.1	 226.3	 027.8
14  05  42	 445.4	 564.3	 226.0	 027.9
14  05  52	 444.8	 563.5	 225.6	 028.0
14  06  02	 444.0	 562.7	 225.3	 028.2
14  06  12	 443.4	 562.0	 225.0	 028.1
14  06  22	 442.6	 561.2	 224.6	 028.2
14  06  32	 442.0	 560.4	 224.2	 028.1
14  06  42	 441.2	 559.7	 223.9	 027.8
14  06  52	 440.6	 558.8	 223.5	 027.8
14  07  02	 439.8	 558.1	 223.2	 027.9
14  07  12	 439.2	 557.3	 222.7	 028.0
14  07  22	 438.5	 556.5	 222.4	 028.0
14  07  32	 437.8	 555.7	 222.1	 028.1
14  07  42	 437.2	 555.0	 221.7	 028.1
14  07  52	 436.4	 554.2	 221.4	 028.0
14  08  02	 435.8	 553.4	 221.1	 027.8
14  08  12	 435.1	 552.6	 220.8	 027.7
14  08  22	 434.4	 551.9	 220.5	 028.0
14  08  32	 433.7	 551.1	 220.2	 027.8
14  08  42	 433.1	 550.3	 219.9	 027.9
14  08  52	 432.3	 549.5	 219.6	 028.0
14  09  02	 431.7	 548.8	 219.2	 027.9
14  09  12	 431.0	 548.0	 218.9	 027.8
14  09  22	 430.4	 547.2	 218.6	 027.7
14  09  32	 429.7	 546.5	 218.4	 028.0
14  09  42	 429.0	 545.7	 218.1	 027.9
14  09  52	 428.3	 544.9	 217.7	 028.1
14  10  02	 427.7	 544.2	 217.5	 028.0
14  10  12	 427.0	 543.5	 217.2	 028.1
14  10  22	 426.4	 542.7	 216.9	 028.1
14  10  32	 425.8	 542.0	 216.6	 028.0
14  10  42	 425.1	 541.2	 216.2	 028.0
14  10  52	 424.4	 540.4	 215.9	 028.0
14  11  02	 423.8	 539.6	 215.6	 028.0
14  11  12	 423.1	 538.9	 215.3	 027.8
14  11  22	 422.5	 538.2	 215.0	 028.1
14  11  32	 421.8	 537.4	 214.7	 027.9
14  11  42	 421.2	 536.6	 214.4	 028.0
14  11  52	 420.5	 535.8	 214.2	 028.1
14  12  02	 419.8	 535.1	 213.9	 028.0
14  12  12	 419.2	 534.3	 213.6	 028.0
14  12  22	 418.6	 533.6	 213.3	 028.0
14  12  32	 417.9	 532.8	 212.9	 028.0
14  12  42	 417.3	 532.0	 212.7	 028.2
14  12  52	 416.6	 531.2	 212.4	 028.2
