13  44  08	 378.4	 358.8	 217.2	 023.3
13  44  18	 378.2	 358.4	 216.7	 023.3
13  44  28	 378.1	 357.9	 216.2	 023.5
13  44  38	 377.9	 357.5	 215.7	 023.4
13  44  48	 377.7	 356.9	 215.3	 023.5
13  44  58	 377.5	 356.5	 214.7	 023.4
13  45  08	 377.2	 356.0	 214.2	 023.2
13  45  18	 377.0	 355.6	 213.7	 023.9
13  45  28	 376.8	 355.1	 213.2	 023.9
13  45  38	 376.6	 354.6	 212.8	 023.4
13  45  48	 376.3	 354.2	 212.3	 023.3
13  45  58	 376.1	 353.7	 211.8	 023.4
13  46  08	 375.9	 353.2	 211.3	 023.2
13  46  18	 375.7	 352.7	 210.8	 023.1
13  46  28	 375.4	 352.3	 210.4	 023.3
13  46  38	 375.2	 351.7	 209.9	 023.4
13  46  48	 375.0	 351.3	 209.5	 023.5
13  46  58	 374.8	 350.9	 209.1	 023.5
13  47  08	 374.6	 350.4	 208.6	 023.4
13  47  18	 374.3	 349.9	 208.1	 023.5
13  47  28	 374.1	 349.5	 207.6	 023.3
13  47  38	 373.8	 348.9	 207.0	 023.2
13  47  48	 373.5	 348.5	 206.5	 023.9
13  47  58	 373.2	 348.0	 206.1	 023.2
13  48  08	 373.0	 347.5	 205.7	 023.4
13  48  18	 372.7	 347.0	 205.3	 023.5
13  48  28	 372.5	 346.5	 204.9	 023.3
13  48  38	 372.2	 346.0	 204.5	 023.4
13  48  48	 371.9	 345.6	 204.1	 023.4
13  48  58	 371.6	 345.1	 203.7	 023.8
13  49  08	 371.4	 344.6	 203.2	 023.6
13  49  18	 371.1	 344.1	 202.9	 023.8
13  49  28	 370.8	 343.6	 202.5	 023.3
13  49  38	 370.5	 343.2	 202.1	 023.6
13  49  48	 370.3	 342.7	 201.8	 023.4
13  49  58	 370.0	 342.3	 201.4	 023.4
13  50  08	 369.7	 341.8	 201.0	 023.6
13  50  18	 369.4	 341.3	 200.5	 023.3
13  50  28	 369.1	 340.8	 200.2	 023.5
13  50  38	 368.8	 340.3	 199.7	 023.4
13  50  48	 368.5	 339.9	 199.4	 023.3
13  50  58	 368.2	 339.3	 199.0	 023.3
13  51  08	 367.9	 338.9	 198.6	 023.4
13  51  18	 367.6	 338.4	 198.2	 023.7
13  51  28	 367.3	 337.9	 197.9	 024.8
13  51  38	 366.9	 337.4	 197.5	 024.1
13  51  48	 366.6	 336.9	 197.1	 023.8
13  51  58	 366.3	 336.4	 196.7	 023.9
13  52  08	 366.0	 335.9	 196.3	 023.7
13  52  18	 365.6	 335.4	 195.9	 023.4
13  52  28	 365.3	 335.0	 195.5	 024.1
13  52  38	 365.0	 334.4	 195.2	 023.5
13  52  48	 364.7	 334.0	 194.8	 024.1
13  52  58	 364.4	 333.5	 194.5	 024.0
13  53  08	 364.1	 333.1	 194.2	 023.9
13  53  18	 363.8	 332.6	 193.9	 024.2
13  53  28	 363.4	 332.1	 193.5	 023.8
13  53  38	 363.1	 331.6	 193.2	 024.1
13  53  48	 362.8	 331.1	 192.8	 024.0
13  53  58	 362.4	 330.7	 192.5	 023.7
13  54  08	 362.1	 330.2	 192.1	 023.8
13  54  18	 361.7	 329.7	 191.8	 023.9
13  54  28	 361.3	 329.2	 191.4	 023.9
13  54  38	 361.0	 328.8	 191.1	 024.1
13  54  48	 360.6	 328.3	 190.7	 023.8
13  54  58	 360.3	 327.8	 190.3	 024.1
13  55  08	 360.0	 327.3	 190.0	 024.2
13  55  18	 359.6	 326.9	 189.7	 024.2
13  55  28	 359.3	 326.5	 189.5	 023.7
13  55  38	 359.0	 326.0	 189.2	 023.7
13  55  48	 358.6	 325.5	 188.9	 023.5
13  55  58	 358.3	 325.0	 188.6	 023.4
13  56  08	 357.9	 324.6	 188.2	 023.4
13  56  18	 357.6	 324.1	 188.0	 023.2
13  56  28	 357.2	 323.6	 187.7	 023.1
13  56  38	 356.8	 323.1	 187.3	 022.8
13  56  48	 356.5	 322.7	 187.0	 024.5
13  56  58	 356.1	 322.2	 186.6	 024.0
13  57  08	 355.7	 321.7	 186.4	 023.8
13  57  18	 355.3	 321.2	 186.0	 024.1
13  57  28	 355.0	 320.8	 185.6	 024.6
13  57  38	 354.6	 320.3	 185.1	 024.6
13  57  48	 354.2	 319.8	 184.7	 023.9
13  57  58	 353.8	 319.4	 184.5	 024.2
13  58  08	 353.5	 318.9	 184.2	 024.0
13  58  18	 353.1	 318.4	 183.9	 023.8
13  58  28	 352.7	 318.0	 183.6	 024.0
13  58  38	 352.3	 317.5	 183.3	 024.4
13  58  48	 352.0	 317.0	 183.1	 023.7
13  58  58	 351.6	 316.7	 182.9	 023.4
13  59  08	 351.3	 316.2	 182.7	 023.5
13  59  18	 350.9	 315.7	 182.4	 023.2
13  59  28	 350.5	 315.2	 182.1	 023.9
13  59  38	 350.1	 314.8	 181.8	 023.5
13  59  48	 349.8	 314.3	 181.5	 024.0
13  59  58	 349.4	 313.9	 181.3	 024.0
14  00  08	 349.0	 313.4	 181.0	 023.5
14  00  18	 348.6	 312.9	 180.6	 024.0
14  00  28	 348.2	 312.4	 180.4	 023.6
14  00  38	 347.8	 312.0	 180.0	 024.2
14  00  48	 347.4	 311.5	 179.7	 023.9
14  00  58	 347.0	 311.1	 179.5	 023.7
14  01  08	 346.6	 310.6	 179.2	 023.5
14  01  18	 346.2	 310.2	 178.9	 023.4
14  01  28	 345.8	 309.7	 178.7	 023.6
14  01  38	 345.4	 309.2	 178.4	 023.4
14  01  48	 345.1	 308.8	 178.2	 023.4
14  01  58	 344.6	 308.3	 177.9	 023.3
14  02  08	 344.2	 307.9	 177.6	 023.3
14  02  18	 343.8	 307.4	 177.3	 023.3
14  02  28	 343.5	 307.1	 177.1	 023.6
14  02  38	 343.1	 306.6	 176.9	 023.6
14  02  48	 342.7	 306.2	 176.6	 023.6
14  02  58	 342.3	 305.7	 176.4	 023.5
14  03  08	 341.9	 305.3	 176.1	 023.6
14  03  18	 341.5	 304.8	 175.8	 023.6
14  03  28	 341.1	 304.4	 175.5	 023.6
14  03  38	 340.7	 303.9	 175.2	 023.7
14  03  48	 340.3	 303.5	 175.0	 023.8
14  03  58	 339.9	 303.0	 174.7	 023.6
14  04  08	 339.5	 302.6	 174.4	 023.6
14  04  18	 339.1	 302.1	 174.1	 023.8
14  04  28	 338.7	 301.7	 173.8	 023.5
14  04  38	 338.2	 301.2	 173.5	 023.7
14  04  48	 337.9	 300.8	 173.3	 023.7
14  04  58	 337.5	 300.4	 173.1	 023.7
14  05  08	 337.1	 300.0	 172.9	 023.7
14  05  18	 336.7	 299.6	 172.6	 023.6
14  05  28	 336.3	 299.1	 172.4	 023.6
14  05  38	 335.9	 298.7	 172.1	 023.8
14  05  48	 335.4	 298.2	 171.8	 023.7
14  05  58	 335.1	 297.8	 171.5	 023.8
14  06  08	 334.6	 297.4	 171.3	 023.8
14  06  18	 334.2	 296.9	 171.0	 023.9
14  06  28	 333.8	 296.5	 170.8	 023.6
14  06  38	 333.4	 296.0	 170.6	 024.6
14  06  48	 333.0	 295.6	 170.3	 024.2
14  06  58	 332.6	 295.1	 169.9	 023.5
14  07  08	 332.2	 294.7	 169.6	 023.8
14  07  18	 331.8	 294.3	 169.3	 023.4
14  07  28	 331.3	 293.9	 169.0	 023.5
14  07  38	 330.9	 293.4	 168.8	 023.6
14  07  48	 330.5	 293.0	 168.6	 023.6
14  07  58	 330.1	 292.5	 168.3	 023.6
14  08  08	 329.7	 292.1	 168.0	 023.5
14  08  18	 329.2	 291.7	 167.8	 023.8
14  08  28	 328.9	 291.3	 167.6	 024.0
14  08  38	 328.4	 290.8	 167.5	 023.7
14  08  48	 328.1	 290.4	 167.3	 024.2
14  08  58	 327.7	 290.1	 167.1	 024.2
14  09  08	 327.3	 289.6	 166.8	 024.2
14  09  18	 326.8	 289.2	 166.6	 023.8
14  09  28	 326.4	 288.8	 166.3	 023.6
14  09  38	 326.0	 288.4	 166.1	 023.5
14  09  48	 325.6	 287.9	 165.9	 023.8
14  09  58	 325.2	 287.5	 165.5	 023.8
14  10  08	 324.8	 287.1	 165.3	 024.1
14  10  18	 324.4	 286.7	 165.0	 024.2
14  10  28	 323.9	 286.2	 164.8	 023.9
14  10  38	 323.5	 285.8	 164.6	 023.7
14  10  48	 323.1	 285.4	 164.5	 023.8
14  10  58	 322.7	 285.0	 164.3	 024.1
14  11  08	 322.3	 284.6	 164.1	 023.7
14  11  18	 321.9	 284.2	 163.8	 024.0
14  11  28	 321.4	 283.8	 163.5	 024.1
14  11  38	 321.0	 283.4	 163.3	 024.0
14  11  48	 320.7	 282.9	 163.1	 023.9
14  11  58	 320.2	 282.5	 162.9	 023.8
14  12  08	 319.8	 282.1	 162.7	 024.0
14  12  18	 319.4	 281.7	 162.4	 023.9
14  12  28	 319.0	 281.3	 162.2	 024.1
14  12  38	 318.5	 280.9	 162.0	 023.9
14  12  48	 318.2	 280.6	 161.8	 023.9
14  12  58	 317.8	 280.1	 161.6	 023.7
14  13  08	 317.4	 279.7	 161.5	 024.0
14  13  18	 317.0	 279.3	 161.2	 024.0
14  13  28	 316.6	 278.9	 161.0	 024.0
14  13  38	 316.1	 278.5	 160.7	 024.0
14  13  48	 315.7	 278.1	 160.5	 024.0
14  13  58	 315.3	 277.7	 160.4	 024.0
14  14  08	 314.9	 277.3	 160.1	 024.1
14  14  18	 314.5	 276.9	 159.9	 024.1
14  14  28	 314.1	 276.5	 159.7	 024.1
14  14  38	 313.6	 276.1	 159.5	 024.0
14  14  48	 313.2	 275.7	 159.3	 024.3
14  14  58	 312.8	 275.3	 159.1	 024.1
14  15  08	 312.4	 274.9	 158.9	 023.9
14  15  18	 312.0	 274.5	 158.5	 024.3
14  15  28	 311.6	 274.1	 158.3	 024.3
14  15  38	 311.2	 273.7	 158.1	 024.2
14  15  48	 310.7	 273.3	 158.0	 024.2
14  15  58	 310.5	 273.0	 157.9	 024.0
14  16  08	 310.0	 272.7	 157.6	 024.3
14  16  18	 309.6	 272.2	 157.3	 024.2
14  16  28	 309.2	 271.9	 157.1	 023.8
14  16  38	 308.7	 271.4	 156.9	 024.1
14  16  48	 308.4	 271.1	 156.7	 023.8
14  16  58	 307.9	 270.7	 156.6	 023.9
14  17  08	 307.5	 270.3	 156.4	 023.8
14  17  18	 307.1	 269.9	 156.2	 023.7
14  17  28	 306.7	 269.5	 156.0	 023.8
14  17  38	 306.3	 269.1	 155.7	 024.0
14  17  48	 305.9	 268.7	 155.5	 023.8
14  17  58	 305.5	 268.3	 155.4	 024.0
14  18  08	 305.1	 267.9	 155.2	 023.8
14  18  18	 304.6	 267.5	 155.0	 023.8
14  18  28	 304.2	 267.2	 154.8	 024.2
14  18  38	 303.8	 266.8	 154.6	 024.0
14  18  48	 303.4	 266.4	 154.4	 024.2
14  18  58	 303.0	 266.0	 154.3	 024.0
14  19  08	 302.6	 265.6	 154.1	 024.2
14  19  18	 302.2	 265.2	 153.9	 024.1
14  19  28	 301.8	 264.8	 153.7	 024.0
14  19  38	 301.4	 264.5	 153.4	 025.0
14  19  48	 300.9	 264.0	 153.2	 024.2
14  19  58	 300.6	 263.7	 153.0	 024.4
14  20  08	 300.1	 263.3	 152.9	 024.4
14  20  18	 299.7	 262.9	 152.7	 024.2
14  20  28	 299.3	 262.6	 152.6	 024.5
14  20  38	 299.0	 262.3	 152.4	 024.1
14  20  48	 298.6	 261.9	 152.2	 023.9
14  20  58	 298.2	 261.5	 152.0	 024.3
14  21  08	 297.8	 261.1	 151.8	 023.9
14  21  18	 297.4	 260.7	 151.7	 023.9
14  21  28	 297.0	 260.4	 151.5	 023.9
14  21  38	 296.6	 260.0	 151.3	 023.8
14  21  48	 296.2	 259.6	 151.1	 023.8
14  21  58	 295.7	 259.2	 150.9	 024.9
14  22  08	 295.4	 258.9	 150.7	 024.4
14  22  18	 294.9	 258.5	 150.6	 024.2
14  22  28	 294.6	 258.2	 150.4	 024.2
14  22  38	 294.1	 257.8	 150.2	 024.1
14  22  48	 293.7	 257.4	 150.0	 023.9
14  22  58	 293.3	 257.0	 149.8	 024.0
14  23  08	 292.9	 256.7	 149.6	 024.2
14  23  18	 292.5	 256.3	 149.4	 024.3
14  23  28	 292.1	 255.9	 149.2	 023.9
14  23  38	 291.7	 255.6	 148.9	 023.5
14  23  48	 291.3	 255.2	 148.7	 023.7
14  23  58	 290.9	 254.8	 148.5	 024.0
14  24  08	 290.5	 254.5	 148.4	 023.9
14  24  18	 290.1	 254.1	 148.2	 023.8
14  24  28	 289.7	 253.8	 148.0	 024.3
14  24  38	 289.3	 253.4	 147.8	 024.3
14  24  48	 288.9	 253.0	 147.5	 024.8
14  24  58	 288.5	 252.7	 147.3	 025.5
14  25  08	 288.1	 252.3	 147.1	 026.4
14  25  18	 287.9	 252.1	 146.9	 026.4
14  25  28	 287.4	 251.7	 146.6	 029.2
14  25  38	 287.1	 251.3	 146.5	 029.0
14  25  48	 286.6	 251.0	 146.3	 030.5
14  25  58	 286.2	 250.6	 146.0	 031.0
14  26  08	 285.8	 250.3	 145.8	 031.2
14  26  18	 285.4	 249.9	 145.6	 031.0
14  26  28	 285.1	 249.6	 145.4	 031.2
14  26  38	 284.6	 249.2	 145.3	 031.3
14  26  48	 284.3	 248.8	 145.2	 031.2
14  26  58	 283.8	 248.5	 145.0	 031.4
14  27  08	 283.5	 248.1	 144.8	 031.4
14  27  18	 283.1	 247.8	 144.6	 031.4
14  27  28	 282.7	 247.5	 144.4	 031.3
14  27  38	 282.3	 247.1	 144.2	 031.3
14  27  48	 281.9	 246.7	 144.2	 031.4
14  27  58	 281.5	 246.4	 144.1	 031.7
14  28  08	 281.1	 246.0	 143.9	 031.4
14  28  18	 280.8	 245.7	 143.7	 031.5
14  28  28	 280.4	 245.3	 143.5	 031.6
14  28  38	 280.0	 245.0	 143.4	 031.5
14  28  48	 279.6	 244.7	 143.2	 031.5
14  28  58	 279.2	 244.3	 143.1	 031.6
14  29  08	 278.8	 244.0	 142.8	 031.6
14  29  18	 278.4	 243.6	 142.7	 031.8
14  29  28	 278.1	 243.3	 142.6	 031.6
14  29  38	 277.7	 242.9	 142.4	 031.6
14  29  48	 277.3	 242.6	 142.2	 031.7
14  29  58	 277.0	 242.3	 142.0	 031.5
14  30  08	 276.6	 241.9	 141.9	 031.7
14  30  18	 276.2	 241.6	 141.7	 031.7
14  30  28	 275.8	 241.3	 141.5	 031.7
14  30  38	 275.4	 240.9	 141.4	 029.9
14  30  48	 275.1	 240.5	 141.2	 029.4
14  30  58	 274.7	 240.2	 141.0	 029.9
14  31  08	 274.3	 239.9	 140.8	 029.9
14  31  18	 273.9	 239.5	 140.6	 028.6
14  31  28	 273.6	 239.2	 140.5	 029.8
14  31  38	 273.3	 238.9	 140.3	 030.0
14  31  48	 272.9	 238.6	 140.1	 029.0
14  31  58	 272.5	 238.2	 139.9	 029.5
14  32  08	 272.1	 237.9	 139.8	 031.1
14  32  18	 271.7	 237.6	 139.6	 031.2
14  32  28	 271.3	 237.2	 139.5	 031.8
14  32  38	 271.0	 236.9	 139.4	 032.0
14  32  48	 270.6	 236.6	 139.2	 030.1
14  32  58	 270.2	 236.2	 139.1	 029.5
14  33  08	 269.8	 235.9	 138.9	 030.2
14  33  18	 269.4	 235.5	 138.8	 029.9
14  33  28	 269.0	 235.2	 138.7	 030.1
14  33  38	 268.6	 234.9	 138.6	 031.6
14  33  48	 268.3	 234.5	 138.4	 031.5
14  33  58	 267.8	 234.2	 138.4	 031.7
14  34  08	 267.5	 233.9	 138.2	 031.7
14  34  18	 267.1	 233.5	 138.0	 031.0
14  34  28	 266.7	 233.2	 137.8	 030.4
14  34  38	 266.4	 232.9	 137.6	 030.2
14  34  48	 266.0	 232.5	 137.4	 030.1
14  34  58	 265.6	 232.2	 137.2	 029.8
14  35  08	 265.2	 231.9	 137.0	 030.3
14  35  18	 264.9	 231.6	 136.8	 031.4
14  35  28	 264.5	 231.3	 136.7	 031.5
14  35  38	 264.2	 231.0	 136.6	 031.8
14  35  48	 263.8	 230.7	 136.5	 032.3
14  35  58	 263.5	 230.4	 136.3	 032.6
14  36  08	 263.1	 230.1	 136.2	 032.3
14  36  18	 262.7	 229.7	 136.0	 032.9
14  36  28	 262.4	 229.4	 135.8	 032.9
14  36  38	 262.0	 229.1	 135.7	 032.4
14  36  48	 261.6	 228.8	 135.5	 032.1
14  36  58	 261.2	 228.4	 135.3	 032.0
14  37  08	 260.9	 228.1	 135.1	 032.0
14  37  18	 260.5	 227.8	 134.9	 032.0
14  37  28	 260.2	 227.5	 134.7	 032.0
14  37  38	 259.8	 227.2	 134.5	 032.0
14  37  48	 259.4	 226.8	 134.3	 031.8
14  37  58	 259.1	 226.5	 134.2	 031.3
14  38  08	 258.7	 226.2	 134.1	 031.1
14  38  18	 258.3	 225.9	 133.9	 031.4
14  38  28	 258.0	 225.6	 133.8	 031.4
14  38  38	 257.6	 225.3	 133.7	 031.7
14  38  48	 257.3	 224.9	 133.6	 031.8
14  38  58	 256.9	 224.6	 133.4	 031.7
14  39  08	 256.6	 224.3	 133.2	 031.9
14  39  18	 256.2	 224.0	 133.1	 031.9
14  39  28	 255.8	 223.7	 132.9	 031.9
14  39  38	 255.5	 223.4	 132.7	 031.9
14  39  48	 255.1	 223.1	 132.6	 031.9
14  39  58	 254.8	 222.8	 132.5	 032.1
14  40  08	 254.5	 222.5	 132.4	 032.0
14  40  18	 254.2	 222.3	 132.2	 032.7
14  40  28	 253.8	 222.0	 132.1	 032.5
14  40  38	 253.4	 221.6	 132.0	 032.8
14  40  48	 253.1	 221.3	 131.9	 032.8
14  40  58	 252.7	 221.0	 131.8	 032.3
14  41  08	 252.4	 220.7	 131.6	 032.3
14  41  18	 252.0	 220.4	 131.4	 032.0
14  41  28	 251.7	 220.1	 131.2	 031.6
14  41  38	 251.3	 219.8	 131.0	 031.6
14  41  48	 251.0	 219.5	 130.9	 031.2
14  41  58	 250.6	 219.2	 130.8	 032.0
14  42  08	 250.3	 218.9	 130.7	 032.4
14  42  18	 249.9	 218.6	 130.6	 032.2
14  42  28	 249.6	 218.3	 130.4	 031.9
14  42  38	 249.2	 218.0	 130.2	 032.0
14  42  48	 248.9	 217.7	 130.1	 031.3
14  42  58	 248.5	 217.3	 130.0	 031.8
14  43  08	 248.2	 217.0	 129.9	 031.8
14  43  18	 247.8	 216.7	 129.7	 032.0
14  43  28	 247.5	 216.4	 129.6	 031.7
14  43  38	 247.1	 216.2	 129.4	 032.2
14  43  48	 246.8	 215.9	 129.1	 031.9
14  43  58	 246.4	 215.6	 129.0	 032.0
14  44  08	 246.1	 215.3	 128.8	 032.2
14  44  18	 245.7	 215.0	 128.7	 032.5
14  44  28	 245.4	 214.7	 128.6	 032.4
14  44  38	 245.2	 214.5	 128.5	 032.8
14  44  48	 244.8	 214.2	 128.4	 032.7
14  44  58	 244.5	 213.9	 128.3	 032.9
14  45  08	 244.1	 213.6	 128.1	 032.8
14  45  18	 243.8	 213.3	 128.0	 032.6
14  45  28	 243.5	 213.0	 127.9	 032.6
14  45  38	 243.1	 212.7	 127.7	 032.7
14  45  48	 242.8	 212.4	 127.6	 032.7
14  45  58	 242.5	 212.1	 127.4	 032.9
14  46  08	 242.1	 211.9	 127.2	 033.1
14  46  18	 241.8	 211.5	 127.0	 032.5
14  46  28	 241.5	 211.3	 126.8	 032.8
14  46  38	 241.1	 211.0	 126.6	 032.8
14  46  48	 240.8	 210.7	 126.5	 032.8
14  46  58	 240.4	 210.4	 126.3	 032.7
14  47  08	 240.1	 210.1	 126.1	 032.5
14  47  18	 239.7	 209.8	 126.0	 032.3
14  47  28	 239.4	 209.5	 125.9	 032.0
14  47  38	 239.1	 209.2	 125.8	 032.4
14  47  48	 238.8	 209.0	 125.6	 032.3
14  47  58	 238.5	 208.7	 125.5	 032.5
14  48  08	 238.2	 208.5	 125.4	 032.5
14  48  18	 237.9	 208.2	 125.3	 032.3
14  48  28	 237.5	 207.9	 125.2	 032.3
14  48  38	 237.2	 207.7	 125.1	 032.0
14  48  48	 236.9	 207.3	 125.0	 032.1
14  48  58	 236.5	 207.1	 124.8	 032.4
14  49  08	 236.2	 206.8	 124.6	 031.8
14  49  18	 235.8	 206.5	 124.4	 030.6
14  49  28	 235.5	 206.2	 124.3	 030.6
14  49  38	 235.2	 206.0	 124.1	 029.9
14  49  48	 234.8	 205.6	 124.0	 030.5
14  49  58	 234.5	 205.4	 123.9	 030.3
14  50  08	 234.2	 205.1	 123.7	 030.0
14  50  18	 233.9	 204.8	 123.6	 029.8
14  50  28	 233.5	 204.6	 123.5	 029.4
14  50  38	 233.2	 204.3	 123.3	 030.1
14  50  48	 232.9	 204.0	 123.3	 030.4
14  50  58	 232.6	 203.7	 123.2	 030.6
14  51  08	 232.2	 203.4	 123.0	 030.8
14  51  18	 231.9	 203.1	 122.9	 030.7
14  51  28	 231.6	 202.9	 122.8	 030.9
14  51  38	 231.3	 202.6	 122.6	 030.5
14  51  48	 231.0	 202.3	 122.5	 030.5
14  51  58	 230.6	 202.1	 122.4	 030.2
14  52  08	 230.4	 201.9	 122.3	 030.2
14  52  18	 230.0	 201.5	 122.1	 030.3
14  52  28	 229.8	 201.4	 122.0	 029.8
14  52  38	 229.5	 201.1	 121.8	 029.7
14  52  48	 229.2	 200.8	 121.7	 030.5
14  52  58	 228.8	 200.5	 121.6	 030.8
14  53  08	 228.5	 200.3	 121.5	 031.2
14  53  18	 228.2	 200.0	 121.4	 031.1
14  53  28	 227.9	 199.7	 121.3	 031.5
14  53  38	 227.6	 199.5	 121.1	 031.6
14  53  48	 227.3	 199.2	 120.9	 031.3
14  53  58	 226.9	 199.0	 120.9	 031.0
14  54  08	 226.6	 198.7	 120.7	 031.3
14  54  18	 226.3	 198.4	 120.6	 031.4
14  54  28	 226.0	 198.1	 120.5	 031.2
14  54  38	 225.7	 197.9	 120.3	 031.1
14  54  48	 225.4	 197.6	 120.2	 031.1
14  54  58	 225.1	 197.3	 120.0	 031.3
14  55  08	 224.7	 197.1	 119.9	 031.2
14  55  18	 224.5	 196.8	 119.8	 031.6
14  55  28	 224.1	 196.6	 119.8	 031.6
14  55  38	 223.8	 196.3	 119.6	 031.5
14  55  48	 223.5	 196.1	 119.5	 030.5
14  55  58	 223.2	 195.8	 119.3	 030.9
14  56  08	 222.9	 195.5	 119.1	 031.2
14  56  11	 222.8	 195.5	 119.1	 031.2	
