14  27  30  582.6  565.8  394.4  26.6
14  27  32  582.7  565.9  394  26.6
14  27  34  582.8  565.8  393.7  26.6
14  27  36  582.8  565.8  393.2  26.6
14  27  38  582.9  565.8  392.8  26.6
14  27  40  583  565.8  392.4  26.6
14  27  42  583.1  565.7  392  26.6
14  27  44  583.2  565.7  391.6  26.6
14  27  46  583.2  565.6  391.4  26.6
14  27  48  583.3  565.6  391  26.6
14  27  50  583.3  565.5  390.6  26.6
14  27  52  583.4  565.4  390.1  26.6
14  27  54  583.5  565.4  389.7  26.6
14  27  56  583.5  565.3  389.3  26.6
14  27  58  583.5  565.2  388.9  26.6
14  28  00  583.6  565.1  388.4  26.6
14  28  02  583.7  565  388  26.6
14  28  04  583.7  564.9  387.5  26.6
14  28  06  583.7  564.8  387.1  26.6
14  28  08  583.8  564.7  386.6  26.6
14  28  10  583.8  564.6  386.2  26.6
14  28  12  583.9  564.5  385.7  26.6
14  28  14  583.9  564.4  385.5  26.6
14  28  16  583.9  564.2  385  26.6
14  28  18  584  564.1  384.5  26.6
14  28  20  584  563.9  384.1  26.6
14  28  22  584  563.9  383.6  26.6
14  28  24  584  563.7  383.2  26.6
14  28  26  584.1  563.6  382.7  26.6
14  28  28  584.1  563.4  382.2  26.6
14  28  30  584.1  563.2  381.7  26.6
14  28  32  584.2  563.1  381.2  26.6
14  28  34  584.2  562.9  380.7  26.6
14  28  36  584.2  562.7  380.3  26.6
14  28  38  584.3  562.6  379.8  26.6
14  28  40  584.3  562.4  379.6  26.6
14  28  42  584.3  562.2  379.1  26.6
14  28  44  584.3  562.1  378.6  26.6
14  28  46  584.3  561.9  378.2  26.6
14  28  48  584.3  561.7  377.7  26.6
14  28  50  584.4  561.6  377.2  26.6
14  28  52  584.4  561.4  376.8  26.6
14  28  54  584.4  561.2  376.3  26.6
14  28  56  584.4  561  375.9  26.6
14  28  58  584.4  560.8  375.5  26.6
14  29  00  584.4  560.6  375  26.6
14  29  02  584.5  560.4  374.6  26.6
14  29  04  584.5  560.2  374.1  26.6
14  29  06  584.5  560  373.7  26.6
14  29  08  584.5  559.8  373.2  26.6
14  29  10  584.5  559.6  372.8  26.6
14  29  12  584.5  559.4  372.3  26.6
14  29  14  584.5  559.2  371.9  26.6
14  29  16  584.5  559.1  371.7  26.6
14  29  18  584.5  558.8  371.2  26.6
14  29  20  584.5  558.6  370.8  26.7
14  29  22  584.5  558.4  370.4  26.6
14  29  24  584.5  558.2  369.9  26.6
14  29  26  584.5  558  369.5  26.6
14  29  28  584.5  557.7  369.1  26.6
14  29  30  584.4  557.5  368.6  26.6
14  29  32  584.4  557.3  368.2  26.6
14  29  34  584.4  557  367.7  26.6
14  29  36  584.4  556.8  367.3  26.6
14  29  38  584.4  556.6  366.9  26.7
14  29  40  584.3  556.3  366.5  26.7
14  29  42  584.3  556.1  366.1  26.7
14  29  44  584.3  555.8  365.9  26.7
14  29  46  584.3  555.6  365.5  26.7
14  29  48  584.3  555.3  365  26.7
14  29  50  584.3  555.1  364.6  26.7
14  29  52  584.3  555  364.2  26.7
14  29  54  584.3  554.7  363.8  26.7
14  29  56  584.2  554.5  363.3  26.7
14  29  58  584.2  554.2  362.9  26.7
14  30  00  584.2  554  362.5  26.7
14  30  02  584.1  553.7  362  26.7
14  30  04  584.1  553.4  361.6  26.7
14  30  06  584.1  553.2  361.2  26.7
14  30  08  584.1  552.9  360.8  26.7
14  30  10  584  552.7  360.6  26.7
14  30  12  584  552.4  360.1  26.7
14  30  14  584  552.1  359.8  26.7
14  30  16  583.9  551.9  359.4  26.7
14  30  18  583.9  551.6  358.9  26.6
14  30  20  583.8  551.4  358.5  26.6
14  30  22  583.8  551.1  358.1  26.6
14  30  24  583.7  550.8  357.7  26.6
14  30  26  583.7  550.6  357.3  26.6
14  30  28  583.7  550.3  356.9  26.6
14  30  30  583.6  550  356.6  26.6
14  30  32  583.6  549.7  356.2  26.6
14  30  34  583.6  549.5  355.8  26.6
14  30  36  583.5  549.2  355.4  26.6
14  30  38  583.5  548.9  355.1  26.6
14  30  40  583.4  548.6  354.7  26.6
14  30  42  583.4  548.4  354.3  26.6
14  30  44  583.3  548.1  353.9  26.6
14  30  46  583.3  547.9  353.7  26.6
14  30  48  583.2  547.7  353.4  26.6
14  30  50  583.2  547.4  353  26.6
14  30  52  583.1  547.1  352.6  26.6
14  30  54  583.1  546.8  352.3  26.6
14  30  56  583.1  546.5  351.9  26.6
14  30  58  583  546.3  351.5  26.6
14  31  00  583  546  351.1  26.6
14  31  02  582.9  545.7  350.7  26.6
14  31  04  582.9  545.4  350.3  26.6
14  31  06  582.8  545.1  349.9  26.6
14  31  08  582.8  544.8  349.6  26.6
14  31  10  582.7  544.5  349.2  26.6
14  31  12  582.7  544.2  348.8  26.6
14  31  14  582.6  543.9  348.6  26.6
14  31  16  582.5  543.6  348.3  26.6
14  31  18  582.5  543.3  347.9  26.6
14  31  20  582.4  543  347.5  26.6
14  31  22  582.4  542.9  347.1  26.6
14  31  24  582.3  542.6  346.8  26.6
14  31  26  582.2  542.3  346.4  26.6
14  31  28  582.2  542  346.1  26.6
14  31  30  582.1  541.7  345.7  26.6
14  31  32  582  541.4  345.4  26.6
14  31  34  582  541.1  345  26.6
14  31  36  581.9  540.8  344.7  26.6
14  31  38  581.8  540.5  344.4  26.6
14  31  40  581.8  540.2  344.2  26.6
14  31  42  581.7  539.9  343.9  26.6
14  31  44  581.6  539.6  343.5  26.6
14  31  46  581.5  539.2  343.2  26.6
14  31  48  581.5  538.9  342.9  26.6
14  31  50  581.4  538.8  342.5  26.6
14  31  52  581.3  538.4  342.2  26.6
14  31  54  581.2  538.1  341.8  26.6
14  31  56  581.2  537.9  341.4  26.6
14  31  58  581.1  537.6  341.1  26.6
14  32  00  581  537.3  340.7  26.6
14  32  02  580.9  537  340.4  26.6
14  32  04  580.9  536.7  340  26.6
14  32  06  580.8  536.3  339.7  26.7
14  32  08  580.7  536  339.3  26.7
14  32  10  580.6  535.7  339  26.7
14  32  12  580.5  535.4  338.6  26.7
14  32  14  580.4  535.1  338.3  26.7
14  32  16  580.3  534.9  338.1  26.7
14  32  18  580.3  534.6  337.8  26.7
14  32  20  580.2  534.3  337.4  26.7
14  32  22  580.1  533.9  337.1  26.7
14  32  24  580  533.6  336.8  26.7
14  32  26  579.9  533.3  336.4  26.7
14  32  28  579.8  533  336.1  26.7
14  32  30  579.7  532.7  335.8  26.7
14  32  32  579.6  532.4  335.5  26.7
14  32  34  579.5  532.1  335.1  26.7
14  32  36  579.4  531.7  334.8  26.7
14  32  38  579.3  531.4  334.5  26.7
14  32  40  579.2  531.1  334.1  26.7
